PeakID	Annotation
1-22029	enhancer
1-62519	enhancer
1-28486	enhancer
1-60455	enhancer
1-15259	enhancer
1-19221	enhancer
1-138167	enhancer
1-138166	enhancer
1-66010	enhancer
1-16357	enhancer
1-113147	enhancer
1-104594	enhancer
1-42128	enhancer
1-10992	enhancer
1-110179	enhancer
1-102882	enhancer
1-57688	enhancer
1-113302	promoter
1-33541	enhancer
1-114914	enhancer
1-100801	enhancer
1-66021	enhancer
1-90591	enhancer
1-148586	enhancer
1-133908	enhancer
1-68091	enhancer
1-132858	enhancer
1-111010	enhancer
1-69774	enhancer
1-66022	enhancer
1-11371	enhancer
1-36233	enhancer
1-94581	enhancer
1-99026	enhancer
1-106492	enhancer
1-11373	enhancer
1-33540	enhancer
1-11372	enhancer
1-126367	enhancer
1-132857	enhancer
1-140964	enhancer
1-3337	enhancer
1-145587	enhancer
1-31602	enhancer
1-133824	enhancer
1-133823	enhancer
1-83371	enhancer
1-4123	enhancer
1-132121	enhancer
1-40060	enhancer
1-107401	promoter
1-78676	promoter
1-33985	enhancer
1-35967	enhancer
1-130278	enhancer
1-80006	enhancer
1-68087	enhancer
1-30788	promoter
1-80004	enhancer
1-130279	enhancer
1-118237	enhancer
1-137316	enhancer
1-33984	enhancer
1-54158	enhancer
1-1456	promoter
1-35969	enhancer
1-60120	enhancer
1-26333	enhancer
1-5157	enhancer
1-146687	enhancer
1-143650	enhancer
1-107046	enhancer
1-23502	promoter
1-73259	enhancer
1-68088	enhancer
1-43786	enhancer
1-112985	enhancer
1-9654	enhancer
1-148716	enhancer
1-107400	promoter
1-111479	enhancer
1-125704	enhancer
1-111482	enhancer
1-111481	enhancer
1-4122	enhancer
1-35968	enhancer
1-117419	enhancer
1-125703	enhancer
1-74519	enhancer
1-977	enhancer
1-120902	enhancer
1-1458	enhancer
1-33983	enhancer
1-137317	enhancer
1-40206	enhancer
1-75215	enhancer
1-11298	enhancer
1-117421	enhancer
1-112214	enhancer
1-1081	enhancer
1-35661	enhancer
1-108283	enhancer
1-132122	enhancer
1-143648	enhancer
1-92541	enhancer
1-100550	enhancer
1-111480	enhancer
1-80005	enhancer
1-21635	enhancer
1-113688	enhancer
1-148715	enhancer
1-117420	enhancer
1-21636	enhancer
1-20047	enhancer
1-120901	enhancer
1-112213	enhancer
1-98920	enhancer
1-54617	enhancer
1-143649	enhancer
1-92389	enhancer
1-91311	promoter
1-118238	enhancer
1-2564	enhancer
1-141885	enhancer
1-68559	enhancer
1-99482	enhancer
1-118688	enhancer
1-110265	enhancer
1-124319	enhancer
1-147052	enhancer
1-101470	enhancer
1-105279	enhancer
1-14944	enhancer
1-82470	enhancer
1-99408	enhancer
1-97618	enhancer
1-116012	enhancer
1-20287	enhancer
1-106920	enhancer
1-49389	enhancer
1-32368	promoter
1-82471	enhancer
1-27115	enhancer
1-126668	enhancer
1-106921	enhancer
1-128365	promoter
1-30153	promoter
1-111290	enhancer
1-103369	enhancer
1-96559	enhancer
1-13898	enhancer
1-110745	enhancer
1-87475	enhancer
1-142505	enhancer
1-113182	enhancer
1-72218	promoter
1-110266	enhancer
1-144122	enhancer
1-12957	enhancer
1-8383	enhancer
1-8384	enhancer
1-2579	enhancer
1-49388	enhancer
1-39373	enhancer
1-141884	enhancer
1-43983	enhancer
1-121248	promoter
1-8382	enhancer
1-106855	enhancer
1-126791	enhancer
1-19629	enhancer
1-20288	enhancer
1-12888	enhancer
1-83246	enhancer
1-59218	enhancer
1-15570	enhancer
1-150117	enhancer
1-141711	promoter
1-103370	enhancer
1-87474	enhancer
1-31559	enhancer
1-81670	enhancer
1-142506	enhancer
1-126792	enhancer
1-91985	enhancer
1-53355	enhancer
1-72217	promoter
1-113257	enhancer
1-22887	enhancer
1-43768	enhancer
1-39526	enhancer
1-61538	enhancer
1-126669	enhancer
1-27474	enhancer
1-29206	promoter
1-31029	enhancer
1-101050	enhancer
1-14036	enhancer
1-89380	enhancer
1-135190	enhancer
1-29207	promoter
1-7860	promoter
1-10562	enhancer
1-81388	enhancer
1-109623	enhancer
1-126282	enhancer
1-39969	enhancer
1-96039	enhancer
1-81389	enhancer
1-55503	enhancer
1-98061	enhancer
1-20644	enhancer
1-15771	enhancer
1-65111	enhancer
1-115094	enhancer
1-107343	enhancer
1-45982	enhancer
1-40031	enhancer
1-20643	enhancer
1-23977	enhancer
1-48176	enhancer
1-73689	enhancer
1-136460	enhancer
1-131397	enhancer
1-149827	enhancer
1-142124	enhancer
1-98058	enhancer
1-6865	enhancer
1-142473	enhancer
1-31032	enhancer
1-27473	enhancer
1-3176	promoter
1-50837	promoter
1-24971	enhancer
1-19906	enhancer
1-45694	enhancer
1-50835	promoter
1-142087	enhancer
1-69145	enhancer
1-31031	enhancer
1-143201	enhancer
1-46127	enhancer
1-80643	enhancer
1-131399	enhancer
1-84724	enhancer
1-65112	enhancer
1-60867	enhancer
1-102910	enhancer
1-69720	enhancer
1-92104	enhancer
1-115093	enhancer
1-84722	enhancer
1-84723	enhancer
1-98059	enhancer
1-135189	enhancer
1-44575	enhancer
1-131398	enhancer
1-131400	enhancer
1-68391	enhancer
1-118732	enhancer
1-6866	enhancer
1-98060	enhancer
1-15773	enhancer
1-46128	enhancer
1-139261	enhancer
1-109624	enhancer
1-50836	promoter
1-15772	enhancer
1-31030	enhancer
1-65110	enhancer
1-50066	promoter
1-46480	enhancer
1-66252	enhancer
1-30310	enhancer
1-30503	enhancer
1-21138	enhancer
1-54885	enhancer
1-95190	enhancer
1-87275	enhancer
1-69872	enhancer
1-140841	enhancer
1-69942	enhancer
1-127720	enhancer
1-14331	promoter
1-50065	promoter
1-95824	enhancer
1-75813	enhancer
1-92694	enhancer
1-82814	enhancer
1-14329	promoter
1-50067	promoter
1-124740	enhancer
1-69941	enhancer
1-23183	enhancer
1-85515	enhancer
1-133184	enhancer
1-132869	promoter
1-95829	enhancer
1-21607	enhancer
1-16750	enhancer
1-57750	enhancer
1-129954	promoter
1-39404	enhancer
1-127818	enhancer
1-93614	enhancer
1-89012	promoter
1-127765	enhancer
1-111768	enhancer
1-95825	enhancer
1-43046	enhancer
1-31653	enhancer
1-144325	enhancer
1-111766	enhancer
1-39403	enhancer
1-124741	enhancer
1-94945	enhancer
1-93613	enhancer
1-14306	enhancer
1-7384	enhancer
1-82045	enhancer
1-2878	enhancer
1-50063	promoter
1-102362	enhancer
1-111588	enhancer
1-77000	enhancer
1-122933	enhancer
1-64091	enhancer
1-82044	enhancer
1-95826	enhancer
1-111767	enhancer
1-14576	enhancer
1-127721	enhancer
1-43047	enhancer
1-111589	enhancer
1-83959	enhancer
1-50068	promoter
1-82815	enhancer
1-76089	enhancer
1-95827	enhancer
1-87276	enhancer
1-150430	enhancer
1-131314	enhancer
1-105440	enhancer
1-34845	enhancer
1-148262	enhancer
1-93615	enhancer
1-69871	enhancer
1-95189	enhancer
1-83960	enhancer
1-140840	enhancer
1-21139	enhancer
1-108674	enhancer
1-14335	enhancer
1-95828	enhancer
1-95830	enhancer
1-47904	enhancer
1-64090	enhancer
1-21606	enhancer
1-68564	enhancer
1-32402	promoter
1-50064	promoter
1-127817	enhancer
1-68563	enhancer
1-29156	enhancer
1-49022	enhancer
1-77096	enhancer
1-122823	enhancer
1-25801	enhancer
1-83100	enhancer
1-133052	enhancer
1-34600	enhancer
1-149921	enhancer
1-60203	enhancer
1-79581	enhancer
1-5200	enhancer
1-122838	enhancer
1-60204	enhancer
1-25802	enhancer
1-25800	enhancer
1-87974	enhancer
1-44025	enhancer
1-133723	promoter
1-135280	enhancer
1-66250	enhancer
1-79582	enhancer
1-61050	enhancer
1-52115	enhancer
1-79957	enhancer
1-40442	enhancer
1-66249	enhancer
1-116801	enhancer
1-128902	enhancer
1-114202	enhancer
1-40444	enhancer
1-49265	enhancer
1-111685	enhancer
1-24849	enhancer
1-85369	enhancer
1-5257	enhancer
1-49266	enhancer
1-137790	promoter
1-75386	enhancer
1-44023	enhancer
1-133722	promoter
1-32170	enhancer
1-40443	enhancer
1-34601	enhancer
1-13400	enhancer
1-80934	enhancer
1-71875	promoter
1-44024	enhancer
1-47070	enhancer
1-87973	enhancer
1-24848	enhancer
1-61049	enhancer
1-70167	enhancer
1-15742	enhancer
1-116420	enhancer
1-25108	promoter
1-133721	promoter
1-38022	enhancer
1-106542	enhancer
1-51486	promoter
1-102954	enhancer
1-147907	promoter
1-122824	enhancer
1-80933	enhancer
1-15743	enhancer
1-128903	enhancer
1-137791	promoter
1-144717	enhancer
1-122311	enhancer
1-49267	enhancer
1-122839	enhancer
1-30223	promoter
1-81565	enhancer
1-108957	enhancer
1-113646	enhancer
1-23653	enhancer
1-133724	promoter
1-137792	promoter
1-25803	enhancer
1-15489	enhancer
1-66005	enhancer
1-106615	enhancer
1-131079	enhancer
1-38554	enhancer
1-120774	enhancer
1-145984	promoter
1-105170	enhancer
1-76048	enhancer
1-41278	enhancer
1-23932	enhancer
1-112499	enhancer
1-123010	enhancer
1-67279	enhancer
1-52191	enhancer
1-26569	enhancer
1-106613	enhancer
1-136793	enhancer
1-14336	enhancer
1-135123	enhancer
1-112498	enhancer
1-58822	promoter
1-30184	enhancer
1-95718	enhancer
1-108058	enhancer
1-87551	enhancer
1-24278	enhancer
1-136790	enhancer
1-36164	enhancer
1-106614	enhancer
1-28002	enhancer
1-53941	enhancer
1-90873	enhancer
1-4076	enhancer
1-24277	enhancer
1-28003	enhancer
1-86429	enhancer
1-101846	enhancer
1-136791	enhancer
1-11452	enhancer
1-115055	enhancer
1-141361	promoter
1-87550	enhancer
1-87283	enhancer
1-35962	enhancer
1-101845	enhancer
1-108634	enhancer
1-144161	enhancer
1-104862	enhancer
1-101847	enhancer
1-58885	enhancer
1-102406	enhancer
1-132557	enhancer
1-92326	enhancer
1-97524	enhancer
1-112501	enhancer
1-80907	enhancer
1-104861	enhancer
1-18237	enhancer
1-78085	enhancer
1-26570	enhancer
1-102587	enhancer
1-136792	enhancer
1-38552	enhancer
1-131553	enhancer
1-29189	enhancer
1-115322	enhancer
1-23983	enhancer
1-10408	enhancer
1-115321	enhancer
1-78664	enhancer
1-38553	enhancer
1-141363	promoter
1-80724	enhancer
1-118420	enhancer
1-112500	enhancer
1-43157	enhancer
1-3640	enhancer
1-101848	enhancer
1-23933	enhancer
1-95719	enhancer
1-118419	enhancer
1-120775	enhancer
1-90874	enhancer
1-150046	promoter
1-117010	promoter
1-66103	enhancer
1-130857	enhancer
1-107028	enhancer
1-137375	enhancer
1-112525	enhancer
1-107724	enhancer
1-18619	enhancer
1-97480	enhancer
1-64719	enhancer
1-2354	enhancer
1-16005	enhancer
1-66105	enhancer
1-6892	enhancer
1-5101	promoter
1-44237	enhancer
1-44337	enhancer
1-76645	enhancer
1-111160	enhancer
1-13054	enhancer
1-52250	promoter
1-133401	enhancer
1-30502	enhancer
1-3812	enhancer
1-111161	enhancer
1-32464	promoter
1-49652	enhancer
1-144111	enhancer
1-133922	enhancer
1-13055	enhancer
1-111105	enhancer
1-16006	enhancer
1-55848	enhancer
1-100846	enhancer
1-10846	enhancer
1-125757	enhancer
1-145557	enhancer
1-102257	enhancer
1-22948	enhancer
1-115961	enhancer
1-112779	promoter
1-31043	enhancer
1-137374	enhancer
1-149508	enhancer
1-126620	enhancer
1-107027	enhancer
1-96025	enhancer
1-133400	enhancer
1-140167	enhancer
1-137797	enhancer
1-125756	enhancer
1-68862	enhancer
1-82389	enhancer
1-15213	enhancer
1-133921	enhancer
1-66104	enhancer
1-2344	enhancer
1-140168	enhancer
1-54437	enhancer
1-11360	enhancer
1-145558	enhancer
1-134920	enhancer
1-44238	enhancer
1-80422	promoter
1-125812	enhancer
1-149136	enhancer
1-77076	enhancer
1-13053	enhancer
1-18620	enhancer
1-80424	promoter
1-93984	enhancer
1-106052	enhancer
1-80423	promoter
1-105025	enhancer
1-44239	enhancer
1-46894	enhancer
1-36850	enhancer
1-130534	enhancer
1-99485	enhancer
1-106051	enhancer
1-53531	enhancer
1-34214	enhancer
1-106356	enhancer
1-137290	promoter
1-75532	enhancer
1-50507	enhancer
1-99137	enhancer
1-53394	promoter
1-70431	promoter
1-48596	enhancer
1-34215	enhancer
1-23729	enhancer
1-91373	enhancer
1-18009	enhancer
1-66734	enhancer
1-63327	enhancer
1-99545	enhancer
1-12349	enhancer
1-107223	promoter
1-50508	enhancer
1-79731	enhancer
1-99546	enhancer
1-2619	enhancer
1-63326	enhancer
1-127668	enhancer
1-70428	promoter
1-78893	enhancer
1-105438	enhancer
1-63328	enhancer
1-29740	enhancer
1-29741	enhancer
1-12545	enhancer
1-89151	enhancer
1-82083	enhancer
1-48597	enhancer
1-15315	enhancer
1-21192	enhancer
1-40136	enhancer
1-51530	enhancer
1-3622	enhancer
1-115495	promoter
1-50506	enhancer
1-7614	enhancer
1-122851	enhancer
1-127669	enhancer
1-106357	enhancer
1-81579	enhancer
1-53393	promoter
1-116947	enhancer
1-111535	enhancer
1-100084	enhancer
1-99544	enhancer
1-65980	enhancer
1-41678	promoter
1-137291	promoter
1-141770	enhancer
1-92483	enhancer
1-26226	promoter
1-87549	enhancer
1-104364	enhancer
1-122852	enhancer
1-79732	enhancer
1-70432	promoter
1-113574	enhancer
1-106225	enhancer
1-47544	enhancer
1-11058	enhancer
1-50959	enhancer
1-90895	enhancer
1-138382	enhancer
1-62198	enhancer
1-64187	enhancer
1-104195	enhancer
1-47545	enhancer
1-108670	enhancer
1-31545	enhancer
1-101788	enhancer
1-94625	enhancer
1-116700	enhancer
1-39477	enhancer
1-22630	enhancer
1-138384	enhancer
1-104197	enhancer
1-104196	enhancer
1-53106	enhancer
1-117877	enhancer
1-113067	enhancer
1-130490	promoter
1-76086	enhancer
1-106756	enhancer
1-377	enhancer
1-132605	enhancer
1-94624	enhancer
1-128274	enhancer
1-134520	promoter
1-56297	enhancer
1-31546	enhancer
1-111791	enhancer
1-144667	enhancer
1-111789	enhancer
1-117878	enhancer
1-92536	enhancer
1-138381	enhancer
1-144351	enhancer
1-100825	enhancer
1-6532	enhancer
1-128385	enhancer
1-21907	enhancer
1-34640	promoter
1-113065	enhancer
1-22631	enhancer
1-121689	enhancer
1-130971	enhancer
1-7251	promoter
1-106757	enhancer
1-63224	enhancer
1-102507	promoter
1-22629	enhancer
1-62197	enhancer
1-113068	enhancer
1-108559	enhancer
1-108558	enhancer
1-59474	enhancer
1-72736	promoter
1-133728	enhancer
1-60829	enhancer
1-27218	enhancer
1-7250	promoter
1-47543	enhancer
1-43391	enhancer
1-6531	enhancer
1-14170	enhancer
1-130491	promoter
1-34639	promoter
1-113066	enhancer
1-101789	enhancer
1-99121	enhancer
1-92535	enhancer
1-138383	enhancer
1-111790	enhancer
1-42488	enhancer
1-126339	enhancer
1-76609	enhancer
1-7382	enhancer
1-39840	enhancer
1-46607	enhancer
1-123720	enhancer
1-135576	promoter
1-81068	promoter
1-138580	enhancer
1-11995	enhancer
1-34682	enhancer
1-106174	enhancer
1-16307	enhancer
1-70437	enhancer
1-130652	enhancer
1-78692	enhancer
1-80288	enhancer
1-81069	promoter
1-123722	enhancer
1-16306	enhancer
1-92661	enhancer
1-15278	promoter
1-47117	enhancer
1-138172	enhancer
1-80644	enhancer
1-10092	enhancer
1-49683	enhancer
1-147072	enhancer
1-49684	enhancer
1-77580	enhancer
1-76608	enhancer
1-118030	enhancer
1-39868	enhancer
1-139230	enhancer
1-107094	enhancer
1-24737	enhancer
1-8317	promoter
1-115592	enhancer
1-13952	enhancer
1-138173	enhancer
1-128984	enhancer
1-14354	enhancer
1-108982	promoter
1-126899	enhancer
1-81070	promoter
1-135577	promoter
1-131959	enhancer
1-68278	enhancer
1-61474	enhancer
1-123719	enhancer
1-46007	enhancer
1-49685	enhancer
1-146318	enhancer
1-11994	enhancer
1-46608	enhancer
1-139229	enhancer
1-126340	enhancer
1-47116	enhancer
1-120546	enhancer
1-54941	promoter
1-61473	enhancer
1-70436	enhancer
1-14355	enhancer
1-126900	enhancer
1-15279	promoter
1-123721	enhancer
1-61475	enhancer
1-75367	enhancer
1-64168	enhancer
1-39841	enhancer
1-11993	enhancer
1-13953	enhancer
1-132884	promoter
1-123040	enhancer
1-113653	enhancer
1-20340	enhancer
1-44115	enhancer
1-103942	enhancer
1-35028	enhancer
1-134539	enhancer
1-65213	enhancer
1-113420	enhancer
1-70171	enhancer
1-80728	enhancer
1-783	enhancer
1-94130	enhancer
1-36528	enhancer
1-87316	enhancer
1-50433	enhancer
1-50434	enhancer
1-36527	enhancer
1-102388	enhancer
1-123509	enhancer
1-30382	enhancer
1-46820	enhancer
1-98322	enhancer
1-83601	enhancer
1-106164	enhancer
1-80729	enhancer
1-122070	enhancer
1-90182	enhancer
1-21222	enhancer
1-69778	enhancer
1-115167	promoter
1-30383	enhancer
1-98323	enhancer
1-116563	enhancer
1-46819	enhancer
1-109959	enhancer
1-29848	enhancer
1-107049	promoter
1-107784	enhancer
1-86164	enhancer
1-113421	enhancer
1-50023	enhancer
1-37230	promoter
1-130909	enhancer
1-145523	enhancer
1-115790	promoter
1-107050	promoter
1-146362	enhancer
1-13010	enhancer
1-43749	enhancer
1-107051	promoter
1-15163	enhancer
1-122069	enhancer
1-17130	enhancer
1-83932	enhancer
1-80727	enhancer
1-123510	enhancer
1-15085	enhancer
1-126932	enhancer
1-125725	enhancer
1-113419	enhancer
1-115169	promoter
1-129668	enhancer
1-111670	enhancer
1-57648	enhancer
1-87043	enhancer
1-49645	enhancer
1-21032	enhancer
1-52355	enhancer
1-149686	enhancer
1-87317	enhancer
1-61265	enhancer
1-144897	enhancer
1-43554	enhancer
1-105659	enhancer
1-113044	enhancer
1-47256	enhancer
1-92257	enhancer
1-82182	enhancer
1-46818	enhancer
1-95454	enhancer
1-109489	enhancer
1-54834	enhancer
1-54832	enhancer
1-82181	enhancer
1-17188	enhancer
1-107662	enhancer
1-62694	enhancer
1-61266	enhancer
1-138778	enhancer
1-88574	enhancer
1-117769	enhancer
1-31053	enhancer
1-138779	enhancer
1-86380	enhancer
1-146738	enhancer
1-62693	enhancer
1-99399	enhancer
1-103089	enhancer
1-47257	enhancer
1-25725	enhancer
1-88573	enhancer
1-73078	enhancer
1-142418	enhancer
1-39749	enhancer
1-28584	promoter
1-17190	enhancer
1-113043	enhancer
1-92258	enhancer
1-45084	enhancer
1-98685	enhancer
1-86378	enhancer
1-99641	enhancer
1-50116	enhancer
1-62692	enhancer
1-10863	enhancer
1-99398	enhancer
1-105062	enhancer
1-54835	enhancer
1-10862	enhancer
1-120195	promoter
1-122021	enhancer
1-131196	enhancer
1-44573	enhancer
1-130114	enhancer
1-115181	promoter
1-142417	enhancer
1-103091	enhancer
1-130035	enhancer
1-8744	enhancer
1-68646	enhancer
1-86379	enhancer
1-44574	enhancer
1-130113	enhancer
1-130112	enhancer
1-54836	enhancer
1-25726	enhancer
1-17189	enhancer
1-11383	enhancer
1-61267	enhancer
1-97460	promoter
1-3595	enhancer
1-146736	enhancer
1-143282	enhancer
1-82183	enhancer
1-115182	promoter
1-127922	enhancer
1-54833	enhancer
1-103090	enhancer
1-138777	enhancer
1-149309	enhancer
1-107026	enhancer
1-71805	promoter
1-131197	enhancer
1-130034	enhancer
1-105063	enhancer
1-141325	enhancer
1-117770	enhancer
1-111039	promoter
1-146737	enhancer
1-93585	enhancer
1-38932	enhancer
1-65466	enhancer
1-32771	promoter
1-31652	enhancer
1-137829	enhancer
1-38931	enhancer
1-99501	promoter
1-118640	enhancer
1-64974	enhancer
1-129522	enhancer
1-74594	enhancer
1-110917	enhancer
1-26100	enhancer
1-143940	enhancer
1-3991	enhancer
1-46909	enhancer
1-137620	enhancer
1-125054	enhancer
1-38933	enhancer
1-137809	enhancer
1-117000	enhancer
1-74856	enhancer
1-42713	enhancer
1-17137	enhancer
1-117708	enhancer
1-125055	enhancer
1-77777	enhancer
1-92686	enhancer
1-38019	enhancer
1-33091	promoter
1-68057	promoter
1-63285	enhancer
1-131288	enhancer
1-137828	enhancer
1-89359	enhancer
1-3990	enhancer
1-33092	promoter
1-44585	enhancer
1-139318	enhancer
1-124346	enhancer
1-2650	enhancer
1-112460	enhancer
1-73555	enhancer
1-59227	enhancer
1-46910	enhancer
1-98473	enhancer
1-139321	enhancer
1-133615	enhancer
1-139322	enhancer
1-139320	enhancer
1-111483	enhancer
1-107696	enhancer
1-38930	enhancer
1-67956	enhancer
1-116999	enhancer
1-127756	enhancer
1-18311	enhancer
1-98474	enhancer
1-65465	enhancer
1-63763	enhancer
1-140242	enhancer
1-10655	enhancer
1-60891	promoter
1-44580	enhancer
1-68058	promoter
1-59225	enhancer
1-59226	enhancer
1-65017	enhancer
1-117707	enhancer
1-41781	enhancer
1-115761	enhancer
1-10319	enhancer
1-45026	promoter
1-39433	enhancer
1-45025	promoter
1-2648	enhancer
1-25152	enhancer
1-4543	enhancer
1-114082	enhancer
1-49058	enhancer
1-2649	enhancer
1-6207	enhancer
1-123875	enhancer
1-113045	enhancer
1-45132	enhancer
1-11030	enhancer
1-27220	enhancer
1-112068	enhancer
1-30407	enhancer
1-137755	enhancer
1-79079	enhancer
1-11685	promoter
1-12162	enhancer
1-141487	enhancer
1-62964	enhancer
1-40389	enhancer
1-45134	enhancer
1-20969	enhancer
1-123876	enhancer
1-26102	enhancer
1-124895	enhancer
1-104764	enhancer
1-74346	enhancer
1-12443	enhancer
1-73381	enhancer
1-112909	enhancer
1-91825	enhancer
1-149181	enhancer
1-74344	enhancer
1-90312	enhancer
1-21540	enhancer
1-123462	enhancer
1-133625	enhancer
1-92867	enhancer
1-95528	enhancer
1-11683	promoter
1-53324	enhancer
1-129023	enhancer
1-113566	enhancer
1-104763	enhancer
1-11667	enhancer
1-45133	enhancer
1-76157	enhancer
1-125760	enhancer
1-59384	enhancer
1-95885	enhancer
1-46309	enhancer
1-46946	enhancer
1-92866	enhancer
1-126252	enhancer
1-108519	enhancer
1-63731	enhancer
1-121453	enhancer
1-59383	enhancer
1-95527	enhancer
1-26101	enhancer
1-98417	enhancer
1-19937	enhancer
1-43902	enhancer
1-13150	promoter
1-104833	enhancer
1-69789	enhancer
1-33990	enhancer
1-74345	enhancer
1-145540	promoter
1-73382	enhancer
1-30961	enhancer
1-13153	promoter
1-41759	enhancer
1-99167	enhancer
1-20550	enhancer
1-149182	enhancer
1-66740	enhancer
1-145539	promoter
1-98418	enhancer
1-21541	enhancer
1-11029	enhancer
1-13152	promoter
1-82325	enhancer
1-83213	enhancer
1-118792	enhancer
1-51703	enhancer
1-12717	enhancer
1-127925	enhancer
1-44745	enhancer
1-128631	enhancer
1-51495	enhancer
1-65210	enhancer
1-13885	enhancer
1-55129	enhancer
1-136151	enhancer
1-12753	enhancer
1-63599	enhancer
1-36929	enhancer
1-99550	enhancer
1-44746	enhancer
1-70189	enhancer
1-47390	enhancer
1-44747	enhancer
1-12749	enhancer
1-130877	enhancer
1-12752	enhancer
1-127924	enhancer
1-99551	enhancer
1-17110	enhancer
1-147836	enhancer
1-17111	enhancer
1-99268	enhancer
1-148482	enhancer
1-98656	enhancer
1-130803	enhancer
1-136929	enhancer
1-122276	enhancer
1-12748	enhancer
1-136182	enhancer
1-39628	enhancer
1-65211	enhancer
1-65212	enhancer
1-147485	enhancer
1-64267	enhancer
1-78436	enhancer
