id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper	sample	genome	ontology	ontology_input
GO:0030669	clathrin-coated endocytic vesicle membrane	0.00165482248744071	52	1.06238792309254	0.349814522905212	0.541648293530651	105996	13	15	1.21495865753364	0.151025374101007	0.243917158709567	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0005850	eukaryotic translation initiation factor 2 complex	0.000353006018783007	12	1.14929186122438	0.354337044992611	0.547943884009193	28424	5	6	1.16822947839773	0.449402280945885	0.564693965586452	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0000178	exosome (RNase complex)	0.000870818635499839	28	1.08708001669549	0.354803945058984	0.547959760708856	8917	19	19	1.40187537407728	0.00162593985729105	0.00578969682121442	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0097226	sperm mitochondrial sheath	0.000451963480253316	15	1.12206782759068	0.362906067552482	0.559752289284034	15469	5	7	1.00133955291234	0.677111268231	0.785056542876521	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0034274	Atg12-Atg5-Atg16 complex	0.000646630459702594	21	1.09797975328903	0.363746204124277	0.560327913926999	74566	6	6	1.40187537407728	0.131710179122217	0.215531860729509	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0120099	procentriole replication complex	0.00022836717879622	8	1.18437026572474	0.364776610843977	0.561194785913811	9771	6	6	1.40187537407728	0.131710179122217	0.215531860729509	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:1990726	Lsm1-7-Pat1 complex	0.000165974105008104	6	1.22219952422916	0.368106861624002	0.565593129255829	4561	5	5	1.40187537407728	0.184658862759495	0.270562436277649	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0000974	Prp19 complex	0.00114318281414508	36	1.06467733593581	0.37585569590865	0.57676065868335	28447	15	23	0.914266548311267	0.81257400294849	0.899301366549999	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0005687	U4 snRNP	0.00068519936373652	22	1.08551773981018	0.378992895508909	0.580832023768442	44652	9	10	1.26168783666955	0.171134402446331	0.270562436277649	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:1990023	mitotic spindle midzone	0.00170797937537073	53	1.0491182524726	0.381895884428406	0.584534516982254	97934	14	15	1.30841701580546	0.0442258195434149	0.0949391474992806	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:1990228	sulfurtransferase complex	0.000558813606823642	18	1.08902218753212	0.390674922127178	0.597210072041545	54661	7	7	1.40187537407728	0.0939420946372806	0.16750447780793	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0097733	photoreceptor cell cilium	0.0108798507399127	327	1.01614576319461	0.392929968332803	0.599893081424127	73269	101	126	1.12372549826829	0.0155352888425537	0.0403513995910485	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0099091	postsynaptic specialization, intracellular component	0.00959286625695307	288	1.0150216216509	0.407619434017781	0.621528997231686	147336	61	66	1.29567269422294	2.35089333657416e-05	0.000113752903382621	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0043020	NADPH oxidase complex	0.000962420160292179	30	1.05387169006145	0.411463312620154	0.626234821471376	47943	9	14	0.901205597621106	0.813015765367434	0.899301366549999	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:1990752	microtubule end	0.00359597769012356	109	1.02480374706033	0.41174939511743	0.626234821471376	68300	33	36	1.2850524262375	0.00301775296371974	0.0101539268699368	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
