id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper	sample	genome	ontology	ontology_input
GO:0000268	peroxisome targeting sequence binding	0.000495491739798498	6	0.409398292406973	0.996464440417238	1	7943	4	5	1.12150029926182	0.555806839761968	0.740836266056353	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0047498	calcium-dependent phospholipase A2 activity	0.000792654206847098	12	0.511833458834832	0.996554892287862	1	29657	9	15	0.841125224446366	0.892724891725472	1	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0045545	syndecan binding	0.00133016071513719	24	0.610011917708285	0.9965865146616	1	81618	8	9	1.24611144362425	0.220722537210658	0.382783744094514	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0016175	superoxide-generating NAD(P)H oxidase activity	0.000842825660964404	13	0.521478968588623	0.996740824289376	1	79115	4	9	0.623055721812123	0.97988073103379	1	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0044325	transmembrane transporter binding	0.0215172951323316	570	0.895608845727719	0.996775278605008	1	98003	157	182	1.20931007544029	1.36076950567486e-06	1.59426518221679e-05	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0140345	phosphatidylcholine flippase activity	0.00107175374173581	18	0.56781739389141	0.996800362255637	1	75130	6	6	1.40187537407728	0.131710179122217	0.273693805985489	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0031731	CCR6 chemokine receptor binding	0.000604418525668206	8	0.447490083025949	0.996877753816792	1	198188	3	22	0.19116482373781	0.999999998319472	1	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0019199	transmembrane receptor protein kinase activity	0.0127203155395345	325	0.863806905995637	0.996932862437852	1	118063	57	79	1.0114797002836	0.492469034213831	0.704467905593388	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0005544	calcium-dependent phospholipid binding	0.0057981804491765	137	0.798840427372304	0.997167293634667	1	76682	42	54	1.09034751317121	0.185720861900261	0.333876562544322	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0004954	prostanoid receptor activity	0.00156410291962619	29	0.626850341204811	0.997351851793085	1	171242	8	12	0.934583582718184	0.758087999971017	0.920909996598896	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
